5.595,51.18394486,0.680000992,914.9968861,-0.00072892,2.847262754,-0.015134494
5.635,51.1839734,0.680001007,915.0037625,-0.000822152,2.844771604,-0.013277338
5.675,51.18400194,0.680001021,915.0105736,-0.000870322,2.842254037,-0.010526672
5.715,51.18403049,0.680001035,915.0173163,-0.000883407,2.839712319,-0.007977901
5.755,51.18405905,0.68000105,915.0239879,-0.000871456,2.837148662,-0.005613702
5.795,51.1840876,0.680001064,915.0305857,-0.000841335,2.834565215,-0.003418065
5.835,51.18411617,0.680001079,915.0371071,-0.000797746,2.831964073,-0.001376227
5.875,51.18414473,0.680001093,915.0435499,-0.000743917,2.829347269,0.0005254
5.915,51.1841733,0.680001108,915.0499116,-0.000682073,2.826716781,0.002299302
5.955,51.18420188,0.680001123,915.0561903,-0.000613753,2.824074527,0.003956945
5.995,51.18423046,0.680001138,915.062384,-0.000540031,2.821422368,0.00550885
6.035,51.18425904,0.680001153,915.0684909,-0.000461656,2.818762109,0.00696467
6.075,51.18428763,0.680001168,915.0745092,-0.00037916,2.816095498,0.008333253
6.115,51.18431622,0.680001183,915.0804375,-0.000292919,2.813424228,0.009622713
6.155,51.18434481,0.680001199,915.0862742,-0.000203205,2.810749936,0.010840489
6.195,51.18437341,0.680001214,915.0920179,-0.000110214,2.808074207,0.011993402
6.235,51.18440202,0.68000123,915.0976676,-1.40903e-05,2.80539857,0.013087704
6.275,51.18443062,0.680001246,915.1032222,7.81678e-05,2.802724504,0.012180932
6.315,51.18445924,0.680001262,915.1086805,0.000129471,2.800053445,0.009445001
6.355,51.18448785,0.680001278,915.1140417,0.000143129,2.797386763,0.006864226
6.395,51.18451647,0.680001294,915.1193052,0.000129422,2.794725777,0.004434134
6.435,51.1845451,0.680001311,915.1244701,9.54792e-05,2.792071755,0.002149831
6.475,51.18457373,0.680001327,915.1295359,4.62857e-05,2.78942592,6.1831e-06
6.515,51.18460236,0.680001344,915.1345021,-1.46377e-05,2.786789446,-0.002002049
6.555,51.184631,0.680001361,915.1393684,-8.47711e-05,2.784163461,-0.003880131
6.595,51.18465964,0.680001378,915.1441344,-0.000162281,2.781549045,-0.005633294
6.635,51.18468828,0.680001395,915.1487999,-0.000245805,2.778947234,-0.007266697
6.675,51.18471693,0.680001412,915.1533648,-0.000334308,2.776359017,-0.008785401
6.715,51.18474559,0.680001429,915.157829,-0.000426983,2.773785342,-0.010194355
